Time (min),Temperature (C),TG (mg),Temperature (Celsius),Exp. Repetition,Lifting,Material
72.5,81,8.462,,,,
72.516667,80.94,8.461,,,,
72.533333,81.09,8.459,,,,
72.55,80.73,8.462,,,,
72.566667,81.1,8.462,,,,
72.583333,80.79,8.462,,,,
72.6,81.13,8.461,,,,
72.616667,80.83,8.461,,,,
72.633333,80.88,8.459,,,,
72.65,80.96,8.462,,,,
72.666667,80.91,8.461,,,,
72.683333,80.92,8.46,,,,
72.7,80.98,8.461,,,,
72.716667,80.96,8.459,,,,
72.733333,81.05,8.461,,,,
72.75,80.82,8.461,,,,
72.766667,80.83,8.46,,,,
72.783333,80.85,8.46,,,,
72.8,80.84,8.461,,,,
72.816667,80.84,8.46,,,,
72.833333,81.06,8.461,,,,
72.85,80.91,8.461,,,,
72.866667,81.07,8.459,,,,
72.883333,81.07,8.46,,,,
72.9,80.77,8.459,,,,
72.916667,80.8,8.461,,,,
72.933333,80.94,8.462,,,,
72.95,80.82,8.46,,,,
72.966667,80.7,8.459,,,,
72.983333,80.92,8.461,,,,
73,81,8.462,,,,
73.016667,80.99,8.462,,,,
73.033333,80.82,8.46,,,,
73.05,80.6,8.46,,,,
73.066667,80.97,8.461,,,,
73.083333,81.04,8.46,,,,
73.1,80.73,8.462,,,,
73.116667,80.73,8.459,,,,
73.133333,80.64,8.461,,,,
73.15,81.07,8.463,,,,
73.166667,80.75,8.46,,,,
73.183333,80.84,8.46,,,,
73.2,80.87,8.459,,,,
73.216667,81.01,8.461,,,,
73.233333,80.73,8.459,,,,
73.25,80.89,8.458,,,,
73.266667,81.11,8.461,,,,
73.283333,80.72,8.459,,,,
73.3,80.83,8.462,,,,
73.316667,80.67,8.459,,,,
73.333333,80.9,8.46,,,,
73.35,80.7,8.461,,,,
73.366667,80.79,8.46,,,,
73.383333,80.82,8.46,,,,
73.4,80.75,8.461,,,,
73.416667,80.73,8.459,,,,
73.433333,80.8,8.46,,,,
73.45,80.89,8.461,,,,
73.466667,81.04,8.46,,,,
73.483333,80.65,8.46,,,,
73.5,80.86,8.461,,,,
73.516667,80.71,8.461,,,,
73.533333,81.04,8.461,,,,
73.55,80.66,8.459,,,,
73.566667,81.05,8.461,,,,
73.583333,80.6,8.46,,,,
73.6,80.42,8.46,,,,
73.616667,80.9,8.461,,,,
73.633333,80.53,8.461,,,,
73.65,80.99,8.461,,,,
73.666667,80.9,8.459,,,,
73.683333,81.19,8.461,,,,
73.7,80.98,8.459,,,,
73.716667,80.91,8.46,,,,
73.733333,80.99,8.459,,,,
73.75,80.73,8.458,,,,
73.766667,80.94,8.458,,,,
73.783333,80.84,8.46,,,,
73.8,80.71,8.459,,,,
73.816667,80.78,8.461,,,,
73.833333,80.68,8.458,,,,
73.85,81.16,8.461,,,,
73.866667,80.96,8.462,,,,
73.883333,80.87,8.461,,,,
73.9,80.77,8.461,,,,
73.916667,80.62,8.457,,,,
73.933333,80.8,8.458,,,,
73.95,80.74,8.46,,,,
73.966667,80.94,8.46,,,,
73.983333,81,8.461,,,,
74,80.66,8.46,,,,
74.016667,80.71,8.458,,,,
74.033333,80.86,8.458,,,,
74.05,80.53,8.459,,,,
74.066667,80.77,8.46,,,,
74.083333,80.86,8.461,,,,
74.1,80.58,8.459,,,,
74.116667,80.68,8.462,,,,
74.133333,81.22,8.46,,,,
74.15,80.84,8.457,,,,
74.166667,80.44,8.456,,,,
74.183333,80.65,8.459,,,,
74.2,80.59,8.458,,,,
74.216667,80.76,8.46,,,,
74.233333,80.91,8.461,,,,
74.25,81.02,8.46,,,,
74.266667,80.92,8.461,,,,
74.283333,80.62,8.459,,,,
74.3,80.72,8.458,,,,
74.316667,80.79,8.46,,,,
74.333333,81.14,8.462,,,,
74.35,80.69,8.46,,,,
74.366667,80.69,8.461,,,,
74.383333,80.88,8.46,,,,
74.4,81.02,8.463,,,,
74.416667,80.98,8.461,,,,
74.433333,81.21,8.463,,,,
74.45,80.91,8.461,,,,
74.466667,80.89,8.46,,,,
74.483333,80.95,8.461,,,,
74.5,80.71,8.46,,,,
74.516667,80.85,8.459,,,,
74.533333,80.65,8.46,,,,
74.55,80.55,8.457,,,,
74.566667,80.99,8.461,,,,
74.583333,81.23,8.46,,,,
74.6,80.97,8.461,,,,
74.616667,80.75,8.459,,,,
74.633333,80.85,8.46,,,,
74.65,80.73,8.459,,,,
74.666667,80.72,8.458,,,,
74.683333,80.45,8.458,,,,
74.7,80.72,8.458,,,,
74.716667,80.35,8.459,,,,
74.733333,80.82,8.458,,,,
74.75,80.93,8.462,,,,
74.766667,80.71,8.459,,,,
74.783333,80.86,8.459,,,,
74.8,80.87,8.464,,,,
74.816667,80.92,8.46,,,,
74.833333,80.4,8.457,,,,
74.85,80.55,8.459,,,,
74.866667,80.56,8.459,,,,
74.883333,80.93,8.459,,,,
74.9,80.65,8.461,,,,
74.916667,80.79,8.46,,,,
74.933333,80.56,8.459,,,,
74.95,80.89,8.462,,,,
74.966667,80.28,8.458,,,,
74.983333,80.63,8.459,,,,
75,80.87,8.46,,,,
75.016667,80.79,8.46,,,,
75.033333,80.89,8.457,,,,
75.05,80.72,8.457,,,,
75.066667,80.43,8.456,,,,
75.083333,80.56,8.458,,,,
75.1,80.8,8.458,,,,
75.116667,81.1,8.462,,,,
75.133333,80.57,8.458,,,,
75.15,80.72,8.46,,,,
75.166667,80.54,8.459,,,,
75.183333,80.45,8.46,,,,
75.2,80.65,8.458,,,,
75.216667,80.71,8.459,,,,
75.233333,80.64,8.461,,,,
75.25,80.89,8.461,,,,
75.266667,80.72,8.459,,,,
75.283333,80.66,8.459,,,,
75.3,80.54,8.459,,,,
75.316667,80.65,8.459,,,,
75.333333,80.72,8.46,,,,
75.35,80.77,8.458,,,,
75.366667,80.75,8.458,,,,
75.383333,81.1,8.463,,,,
75.4,80.85,8.46,,,,
75.416667,80.76,8.459,,,,
75.433333,80.76,8.459,,,,
75.45,81.16,8.461,,,,
75.466667,80.73,8.459,,,,
75.483333,80.83,8.457,,,,
75.5,80.77,8.458,,,,
75.516667,80.81,8.459,,,,
75.533333,80.95,8.461,,,,
75.55,80.89,8.461,,,,
75.566667,80.92,8.46,,,,
75.583333,80.89,8.459,,,,
75.6,80.63,8.458,,,,
75.616667,80.96,8.459,,,,
75.633333,80.58,8.458,,,,
75.65,80.67,8.46,,,,
75.666667,80.73,8.458,,,,
75.683333,80.78,8.457,,,,
75.7,80.57,8.458,,,,
75.716667,80.69,8.46,,,,
75.733333,80.57,8.46,,,,
75.75,80.85,8.459,,,,
75.766667,80.61,8.459,,,,
75.783333,80.54,8.46,,,,
75.8,80.8,8.457,,,,
75.816667,80.52,8.458,,,,
75.833333,80.69,8.46,,,,
75.85,80.1,8.459,,,,
75.866667,80.54,8.457,,,,
75.883333,80.41,8.457,,,,
75.9,80.84,8.458,,,,
75.916667,80.89,8.458,,,,
75.933333,80.75,8.46,,,,
75.95,81.05,8.46,,,,
75.966667,80.73,8.459,,,,
75.983333,81.05,8.459,,,,
76,80.71,8.459,,,,
76.016667,80.78,8.459,,,,
76.033333,80.56,8.459,,,,
76.05,81,8.459,,,,
76.066667,80.43,8.458,,,,
76.083333,80.22,8.458,,,,
76.1,80.82,8.461,,,,
76.116667,80.49,8.455,,,,
76.133333,80.41,8.456,,,,
76.15,80.66,8.458,,,,
76.166667,80.71,8.458,,,,
76.183333,81.04,8.461,,,,
76.2,80.78,8.46,,,,
76.216667,80.7,8.46,,,,
76.233333,80.7,8.459,,,,
76.25,80.79,8.458,,,,
76.266667,80.86,8.456,,,,
76.283333,80.66,8.459,,,,
76.3,80.86,8.459,,,,
76.316667,80.85,8.459,,,,
76.333333,80.74,8.46,,,,
76.35,80.88,8.458,,,,
76.366667,80.83,8.458,,,,
76.383333,80.6,8.457,,,,
76.4,81.15,8.459,,,,
76.416667,80.79,8.457,,,,
76.433333,80.81,8.459,,,,
76.45,81.06,8.458,,,,
76.466667,80.72,8.458,,,,
76.483333,80.89,8.458,,,,
76.5,80.76,8.458,,,,
76.516667,80.75,8.458,,,,
76.533333,80.61,8.457,,,,
76.55,81.05,8.461,,,,
76.566667,80.82,8.458,,,,
76.583333,80.8,8.457,,,,
76.6,81.02,8.46,,,,
76.616667,80.71,8.46,,,,
76.633333,80.79,8.46,,,,
76.65,80.66,8.456,,,,
76.666667,80.71,8.458,,,,
76.683333,80.87,8.458,,,,
76.7,80.73,8.46,,,,
76.716667,80.68,8.458,,,,
76.733333,80.44,8.458,,,,
76.75,80.71,8.46,,,,
76.766667,80.81,8.459,,,,
76.783333,80.84,8.458,,,,
76.8,80.79,8.46,,,,
76.816667,80.77,8.458,,,,
76.833333,81.17,8.46,,,,
76.85,80.95,8.458,,,,
76.866667,80.63,8.458,,,,
76.883333,80.91,8.461,,,,
76.9,81.04,8.461,,,,
76.916667,80.89,8.458,,,,
76.933333,80.99,8.458,,,,
76.95,80.84,8.457,,,,
76.966667,80.78,8.459,,,,
76.983333,80.66,8.455,,,,
77,80.79,8.459,,,,
77.016667,80.69,8.458,,,,
77.033333,81.14,8.458,,,,
77.05,80.7,8.457,,,,
77.066667,80.69,8.456,,,,
77.083333,80.91,8.459,,,,
77.1,80.59,8.458,,,,
77.116667,80.72,8.458,,,,
77.133333,80.87,8.457,,,,
77.15,80.63,8.455,,,,
77.166667,80.49,8.457,,,,
77.183333,80.65,8.455,,,,
77.2,80.65,8.458,,,,
77.216667,80.77,8.458,,,,
77.233333,80.87,8.459,,,,
77.25,80.67,8.455,,,,
77.266667,80.92,8.457,,,,
77.283333,81.07,8.457,,,,
77.3,80.81,8.458,,,,
77.316667,81.14,8.459,,,,
77.333333,80.62,8.458,,,,
77.35,80.78,8.459,,,,
77.366667,80.8,8.458,,,,
77.383333,81.02,8.458,,,,
77.4,80.77,8.459,,,,
77.416667,80.81,8.458,,,,
77.433333,80.48,8.457,,,,
77.45,80.58,8.458,,,,
77.466667,80.73,8.456,,,,
77.483333,80.74,8.458,,,,
77.5,81.25,8.458,,,,
77.516667,80.82,8.458,,,,
77.533333,80.54,8.459,,,,
77.55,80.83,8.457,,,,
77.566667,80.52,8.458,,,,
77.583333,80.82,8.458,,,,
77.6,80.61,8.458,,,,
77.616667,80.81,8.458,,,,
77.633333,80.68,8.457,,,,
77.65,80.82,8.457,,,,
77.666667,81.2,8.459,,,,
77.683333,80.52,8.457,,,,
77.7,81.28,8.46,,,,
77.716667,80.9,8.459,,,,
77.733333,80.87,8.457,,,,
77.75,80.58,8.46,,,,
77.766667,80.99,8.46,,,,
77.783333,80.54,8.458,,,,
77.8,80.95,8.46,,,,
77.816667,80.7,8.458,,,,
77.833333,80.81,8.456,,,,
77.85,80.9,8.459,,,,
77.866667,80.67,8.458,,,,
77.883333,80.56,8.455,,,,
77.9,80.86,8.458,,,,
77.916667,80.98,8.458,,,,
77.933333,80.45,8.456,,,,
77.95,80.67,8.456,,,,
77.966667,80.76,8.458,,,,
77.983333,81.01,8.459,,,,
78,80.79,8.458,,,,
78.016667,80.79,8.457,,,,
78.033333,80.64,8.457,,,,
78.05,80.83,8.458,,,,
78.066667,80.93,8.459,,,,
78.083333,80.76,8.458,,,,
78.1,80.94,8.459,,,,
78.116667,80.84,8.458,,,,
78.133333,80.81,8.457,,,,
78.15,80.63,8.457,,,,
78.166667,80.72,8.457,,,,
78.183333,80.61,8.458,,,,
78.2,80.69,8.46,,,,
78.216667,80.59,8.457,,,,
78.233333,80.59,8.458,,,,
78.25,80.57,8.456,,,,
78.266667,80.61,8.457,,,,
78.283333,80.82,8.458,,,,
78.3,80.95,8.456,,,,
78.316667,80.95,8.459,,,,
78.333333,81,8.458,,,,
78.35,81.04,8.457,,,,
78.366667,80.43,8.455,,,,
78.383333,80.56,8.458,,,,
78.4,80.65,8.457,,,,
78.416667,80.73,8.456,,,,
78.433333,80.71,8.457,,,,
78.45,80.69,8.457,,,,
78.466667,80.8,8.457,,,,
78.483333,80.75,8.459,,,,
78.5,80.78,8.456,,,,
78.516667,80.66,8.456,,,,
78.533333,80.72,8.457,,,,
78.55,80.89,8.457,,,,
78.566667,80.82,8.457,,,,
78.583333,80.71,8.457,,,,
78.6,80.77,8.456,,,,
78.616667,80.68,8.455,,,,
78.633333,81.11,8.458,,,,
78.65,80.63,8.455,,,,
78.666667,80.64,8.457,,,,
78.683333,80.2,8.454,,,,
78.7,80.74,8.456,,,,
78.716667,80.85,8.457,,,,
78.733333,80.53,8.457,,,,
78.75,80.64,8.456,,,,
78.766667,81.26,8.457,,,,
78.783333,80.85,8.457,,,,
78.8,80.71,8.456,,,,
78.816667,80.8,8.458,,,,
78.833333,80.55,8.457,,,,
78.85,80.63,8.457,,,,
78.866667,80.91,8.459,,,,
78.883333,80.76,8.457,,,,
78.9,80.43,8.457,,,,
78.916667,80.9,8.457,,,,
78.933333,80.86,8.457,,,,
78.95,80.61,8.456,,,,
78.966667,80.6,8.455,,,,
78.983333,80.91,8.457,,,,
79,80.89,8.461,,,,
79.016667,80.44,8.455,,,,
79.033333,80.61,8.456,,,,
79.05,80.57,8.455,,,,
79.066667,80.71,8.457,,,,
79.083333,80.36,8.457,,,,
79.1,80.84,8.459,,,,
79.116667,80.62,8.455,,,,
79.133333,80.79,8.458,,,,
79.15,80.7,8.457,,,,
79.166667,80.87,8.459,,,,
79.183333,80.44,8.455,,,,
79.2,80.74,8.457,,,,
79.216667,80.73,8.457,,,,
79.233333,80.77,8.458,,,,
79.25,80.65,8.458,,,,
79.266667,80.86,8.458,,,,
79.283333,80.32,8.456,,,,
79.3,80.9,8.459,,,,
79.316667,80.62,8.455,,,,
79.333333,80.57,8.457,,,,
79.35,80.86,8.456,,,,
79.366667,80.76,8.458,,,,
79.383333,80.7,8.457,,,,
79.4,80.29,8.454,,,,
79.416667,80.67,8.455,,,,
79.433333,80.38,8.456,,,,
79.45,80.82,8.458,,,,
79.466667,80.82,8.455,,,,
79.483333,80.6,8.457,,,,
79.5,80.68,8.459,,,,
79.516667,80.68,8.456,,,,
79.533333,80.78,8.458,,,,
79.55,80.9,8.458,,,,
79.566667,80.77,8.457,,,,
79.583333,80.86,8.456,,,,
79.6,80.78,8.456,,,,
79.616667,80.81,8.457,,,,
79.633333,80.8,8.459,,,,
79.65,80.57,8.456,,,,
79.666667,80.76,8.456,,,,
79.683333,80.52,8.455,,,,
79.7,80.83,8.457,,,,
79.716667,80.79,8.457,,,,
79.733333,80.56,8.455,,,,
79.75,80.69,8.455,,,,
79.766667,80.6,8.455,,,,
79.783333,80.37,8.455,,,,
79.8,80.58,8.456,,,,
79.816667,80.7,8.455,,,,
79.833333,80.52,8.458,,,,
79.85,80.95,8.457,,,,
79.866667,80.62,8.457,,,,
79.883333,80.71,8.455,,,,
79.9,80.66,8.457,,,,
79.916667,81.05,8.457,,,,
79.933333,80.49,8.455,,,,
79.95,80.8,8.457,,,,
79.966667,80.91,8.457,,,,
79.983333,80.97,8.458,,,,
80,80.74,8.455,,,,
80.016667,80.86,8.457,,,,
80.033333,80.68,8.458,,,,
80.05,80.73,8.457,,,,
80.066667,80.65,8.456,,,,
80.083333,80.88,8.455,,,,
80.1,81.02,8.458,,,,
80.116667,80.6,8.456,,,,
80.133333,80.74,8.456,,,,
80.15,80.6,8.457,,,,
80.166667,80.5,8.457,,,,
80.183333,80.49,8.457,,,,
80.2,80.43,8.454,,,,
80.216667,80.48,8.456,,,,
80.233333,80.52,8.456,,,,
80.25,80.61,8.458,,,,
80.266667,80.65,8.456,,,,
80.283333,80.71,8.456,,,,
80.3,80.51,8.457,,,,
80.316667,80.99,8.454,,,,
80.333333,80.64,8.456,,,,
80.35,80.35,8.456,,,,
80.366667,80.64,8.456,,,,
80.383333,81.08,8.456,,,,
80.4,80.62,8.456,,,,
80.416667,80.36,8.454,,,,
80.433333,80.69,8.456,,,,
80.45,80.5,8.456,,,,
80.466667,80.87,8.457,,,,
80.483333,80.25,8.454,,,,
80.5,80.85,8.457,,,,
80.516667,80.42,8.455,,,,
80.533333,80.67,8.456,,,,
80.55,80.42,8.455,,,,
80.566667,80.82,8.458,,,,
80.583333,80.44,8.455,,,,
80.6,80.74,8.456,,,,
80.616667,80.93,8.456,,,,
80.633333,80.96,8.456,,,,
80.65,80.89,8.458,,,,
80.666667,80.93,8.458,,,,
80.683333,80.89,8.456,,,,
80.7,80.71,8.458,,,,
80.716667,80.57,8.456,,,,
80.733333,80.33,8.454,,,,
80.75,80.65,8.458,,,,
80.766667,80.76,8.457,,,,
80.783333,80.59,8.455,,,,
80.8,80.36,8.456,,,,
80.816667,80.64,8.456,,,,
80.833333,80.84,8.458,,,,
80.85,80.27,8.456,,,,
80.866667,80.36,8.454,,,,
80.883333,80.62,8.456,,,,
80.9,80.89,8.458,,,,
80.916667,80.7,8.456,,,,
80.933333,80.59,8.457,,,,
80.95,80.86,8.456,,,,
80.966667,80.66,8.457,,,,
80.983333,80.66,8.457,,,,
81,80.69,8.457,,,,
81.016667,80.89,8.456,,,,
81.033333,80.84,8.456,,,,
81.05,80.71,8.456,,,,
81.066667,80.55,8.454,,,,
81.083333,80.66,8.454,,,,
81.1,80.68,8.455,,,,
81.116667,80.02,8.455,,,,
81.133333,80.8,8.457,,,,
81.15,80.84,8.456,,,,
81.166667,80.71,8.457,,,,
81.183333,80.92,8.459,,,,
81.2,80.67,8.457,,,,
81.216667,80.86,8.458,,,,
81.233333,80.84,8.456,,,,
81.25,80.53,8.456,,,,
81.266667,80.65,8.456,,,,
81.283333,81.13,8.459,,,,
81.3,80.61,8.456,,,,
81.316667,80.64,8.456,,,,
81.333333,80.73,8.458,,,,
81.35,80.96,8.457,,,,
81.366667,80.49,8.457,,,,
81.383333,80.65,8.455,,,,
81.4,81.13,8.459,,,,
81.416667,80.59,8.455,,,,
81.433333,80.32,8.457,,,,
81.45,80.79,8.457,,,,
81.466667,80.37,8.454,,,,
81.483333,80.62,8.457,,,,
81.5,80.75,8.455,,,,
81.516667,80.8,8.457,,,,
81.533333,80.73,8.455,,,,
81.55,80.61,8.455,,,,
81.566667,80.62,8.458,,,,
81.583333,80.5,8.458,,,,
81.6,80.29,8.456,,,,
81.616667,80.48,8.456,,,,
81.633333,80.59,8.456,,,,
81.65,80.56,8.456,,,,
81.666667,80.76,8.456,,,,
81.683333,80.78,8.457,,,,
81.7,80.71,8.457,,,,
81.716667,80.91,8.455,,,,
81.733333,80.73,8.457,,,,
81.75,80.82,8.455,,,,
81.766667,80.67,8.455,,,,
81.783333,80.97,8.457,,,,
81.8,80.43,8.455,,,,
81.816667,80.71,8.455,,,,
81.833333,80.74,8.455,,,,
81.85,81,8.457,,,,
81.866667,80.8,8.456,,,,
81.883333,80.43,8.458,,,,
81.9,80.82,8.456,,,,
81.916667,80.92,8.456,,,,
81.933333,80.48,8.455,,,,
81.95,80.78,8.456,,,,
81.966667,81.07,8.458,,,,
81.983333,80.66,8.457,,,,
82,80.7,8.457,,,,
82.016667,80.58,8.456,,,,
82.033333,80.94,8.457,,,,
82.05,80.6,8.456,,,,
82.066667,80.54,8.454,,,,
82.083333,80.53,8.455,,,,
82.1,80.95,8.459,,,,
82.116667,80.44,8.454,,,,
82.133333,80.83,8.457,,,,
82.15,80.84,8.454,,,,
82.166667,80.82,8.455,,,,
82.183333,81.11,8.458,,,,
82.2,80.65,8.454,,,,
82.216667,80.85,8.456,,,,
82.233333,80.98,8.458,,,,
82.25,80.42,8.455,,,,
82.266667,80.9,8.456,,,,
82.283333,80.95,8.456,,,,
82.3,81.09,8.457,,,,
82.316667,80.42,8.455,,,,
82.333333,80.83,8.456,,,,
82.35,80.74,8.454,,,,
82.366667,80.81,8.456,,,,
82.383333,80.5,8.454,,,,
82.4,80.65,8.455,,,,
82.416667,80.52,8.456,,,,
82.433333,80.89,8.456,,,,
82.45,80.72,8.455,,,,
82.466667,80.95,8.456,,,,
82.483333,81.15,8.457,,,,
82.5,80.86,8.455,,,,
82.516667,80.7,8.455,,,,
82.533333,80.8,8.454,,,,
82.55,80.82,8.458,,,,
82.566667,80.84,8.453,,,,
82.583333,80.98,8.457,,,,
82.6,80.29,8.452,,,,
82.616667,80.82,8.456,,,,
82.633333,80.71,8.455,,,,
82.65,80.69,8.456,,,,
82.666667,80.7,8.457,,,,
82.683333,80.83,8.456,,,,
82.7,80.91,8.458,,,,
82.716667,81.06,8.456,,,,
82.733333,80.92,8.456,,,,
82.75,80.92,8.455,,,,
82.766667,80.57,8.454,,,,
82.783333,81,8.457,,,,
82.8,80.95,8.455,,,,
82.816667,80.9,8.456,,,,
82.833333,81,8.458,,,,
82.85,80.96,8.457,,,,
82.866667,80.99,8.455,,,,
82.883333,80.8,8.455,,,,
82.9,80.78,8.453,,,,
82.916667,81.02,8.455,,,,
82.933333,81.16,8.456,,,,
82.95,80.7,8.454,,,,
82.966667,80.89,8.455,,,,
82.983333,81.34,8.456,,,,
83,80.74,8.456,,,,
83.016667,80.58,8.455,,,,
83.033333,80.91,8.456,,,,
83.05,80.77,8.455,,,,
83.066667,81.05,8.455,,,,
83.083333,81.04,8.455,,,,
83.1,80.65,8.454,,,,
83.116667,81.3,8.456,,,,
83.133333,81.19,8.457,,,,
83.15,81.04,8.457,,,,
83.166667,80.82,8.455,,,,
83.183333,81,8.458,,,,
83.2,81.12,8.456,,,,
83.216667,80.85,8.454,,,,
83.233333,80.93,8.456,,,,
83.25,81.06,8.456,,,,
83.266667,80.95,8.456,,,,
83.283333,80.93,8.455,,,,
83.3,80.79,8.456,,,,
83.316667,80.87,8.456,,,,
83.333333,81.01,8.456,,,,
83.35,80.84,8.454,,,,
83.366667,80.98,8.454,,,,
83.383333,80.94,8.455,,,,
83.4,80.74,8.455,,,,
83.416667,80.78,8.454,,,,
83.433333,81.06,8.457,,,,
83.45,80.79,8.454,,,,
83.466667,80.63,8.454,,,,
83.483333,81.31,8.458,,,,
83.5,80.77,8.452,,,,
83.516667,80.81,8.454,,,,
83.533333,80.57,8.454,,,,
83.55,80.98,8.455,,,,
83.566667,80.8,8.456,,,,
83.583333,81.08,8.457,,,,
83.6,80.95,8.456,,,,
83.616667,80.75,8.454,,,,
83.633333,80.88,8.454,,,,
83.65,81.04,8.457,,,,
83.666667,80.81,8.454,,,,
83.683333,80.96,8.454,,,,
83.7,81.18,8.457,,,,
83.716667,81.12,8.457,,,,
83.733333,80.92,8.456,,,,
83.75,81.3,8.456,,,,
83.766667,81.13,8.456,,,,
83.783333,80.97,8.454,,,,
83.8,80.85,8.455,,,,
83.816667,81.09,8.454,,,,
83.833333,80.79,8.454,,,,
83.85,80.98,8.455,,,,
83.866667,80.85,8.457,,,,
83.883333,80.97,8.455,,,,
83.9,80.77,8.455,,,,
83.916667,81.05,8.455,,,,
83.933333,80.95,8.454,,,,
83.95,80.94,8.455,,,,
83.966667,80.93,8.454,,,,
83.983333,80.92,8.453,,,,
84,80.92,8.457,,,,
84.016667,80.98,8.456,,,,
84.033333,81.42,8.456,,,,
84.05,81.02,8.454,,,,
84.066667,80.78,8.454,,,,
84.083333,80.92,8.453,,,,
84.1,80.66,8.455,,,,
84.116667,81.14,8.455,,,,
84.133333,81.19,8.456,,,,
84.15,80.65,8.453,,,,
84.166667,80.89,8.454,,,,
84.183333,80.88,8.454,,,,
84.2,80.82,8.454,,,,
84.216667,80.68,8.456,,,,
84.233333,80.79,8.454,,,,
84.25,81.08,8.457,,,,
84.266667,80.81,8.455,,,,
84.283333,81.08,8.455,,,,
84.3,81.08,8.455,,,,
84.316667,80.62,8.455,,,,
84.333333,81.21,8.456,,,,
84.35,80.98,8.455,,,,
84.366667,81.27,8.455,,,,
84.383333,80.9,8.455,,,,
84.4,80.96,8.454,,,,
84.416667,80.75,8.455,,,,
84.433333,80.93,8.456,,,,
84.45,80.86,8.455,,,,
84.466667,80.99,8.456,,,,
84.483333,81.05,8.456,,,,
84.5,80.96,8.455,,,,
84.516667,81.14,8.453,,,,
84.533333,81.22,8.457,,,,
84.55,81.13,8.455,,,,
84.566667,81.03,8.453,,,,
84.583333,80.93,8.454,,,,
84.6,80.97,8.453,,,,
84.616667,81.28,8.455,,,,
84.633333,80.61,8.454,,,,
84.65,80.88,8.454,,,,
84.666667,80.92,8.454,,,,
84.683333,80.9,8.455,,,,
84.7,80.86,8.452,,,,
84.716667,81.06,8.453,,,,
84.733333,81.04,8.454,,,,
84.75,81.15,8.455,,,,
84.766667,81.37,8.455,,,,
84.783333,81.01,8.455,,,,
84.8,81.12,8.456,,,,
84.816667,81.21,8.455,,,,
84.833333,81.09,8.453,,,,
84.85,80.65,8.453,,,,
84.866667,81.18,8.456,,,,
84.883333,81.57,8.457,,,,
84.9,81.08,8.454,,,,
84.916667,81.6,8.458,,,,
84.933333,81.26,8.456,,,,
84.95,80.8,8.452,,,,
84.966667,81.17,8.453,,,,
84.983333,81.41,8.455,,,,
85,81.18,8.456,,,,
85.016667,81.35,8.454,,,,
85.033333,80.97,8.456,,,,
85.05,81.2,8.454,,,,
85.066667,80.87,8.455,,,,
85.083333,80.71,8.452,,,,
85.1,81.15,8.453,,,,
85.116667,80.98,8.455,,,,
85.133333,81.07,8.455,,,,
85.15,80.87,8.456,,,,
85.166667,81.15,8.454,,,,
85.183333,80.9,8.454,,,,
85.2,80.96,8.453,,,,
85.216667,81.16,8.456,,,,
85.233333,81.14,8.455,,,,
85.25,81.13,8.455,,,,
85.266667,81.22,8.454,,,,
85.283333,80.9,8.453,,,,
85.3,81.06,8.451,,,,
85.316667,81.06,8.454,,,,
85.333333,81.23,8.455,,,,
85.35,81.38,8.453,,,,
85.366667,81.16,8.454,,,,
85.383333,81.13,8.454,,,,
85.4,81.2,8.457,,,,
85.416667,81.17,8.454,,,,
85.433333,81.08,8.452,,,,
85.45,81.18,8.454,,,,
85.466667,81.17,8.456,,,,
85.483333,81.06,8.452,,,,
85.5,81.11,8.454,,,,
85.516667,80.98,8.453,,,,
85.533333,81.04,8.454,,,,
85.55,81.42,8.455,,,,
85.566667,81.02,8.454,,,,
85.583333,81.3,8.455,,,,
85.6,81.18,8.456,,,,
85.616667,81.09,8.455,,,,
85.633333,81.25,8.455,,,,
85.65,81.31,8.456,,,,
85.666667,81.23,8.454,,,,
85.683333,81.26,8.454,,,,
85.7,81.32,8.455,,,,
85.716667,81.52,8.455,,,,
85.733333,81.21,8.455,,,,
85.75,81.3,8.454,,,,
85.766667,81.21,8.454,,,,
85.783333,81.18,8.455,,,,
85.8,80.91,8.451,,,,
85.816667,81.17,8.454,,,,
85.833333,81.25,8.457,,,,
85.85,81.35,8.454,,,,
85.866667,80.94,8.455,,,,
85.883333,81.05,8.455,,,,
85.9,81.12,8.458,,,,
85.916667,81.13,8.455,,,,
85.933333,81.15,8.454,,,,
85.95,81.23,8.454,,,,
85.966667,81.15,8.453,,,,
85.983333,81.26,8.453,,,,
86,80.98,8.454,,,,
86.016667,81.09,8.454,,,,
86.033333,81.23,8.454,,,,
86.05,81.29,8.455,,,,
86.066667,81.32,8.453,,,,
86.083333,81.47,8.456,,,,
86.1,81.29,8.452,,,,
86.116667,80.97,8.455,,,,
86.133333,81.25,8.454,,,,
86.15,80.93,8.452,,,,
86.166667,81.45,8.454,,,,
86.183333,80.96,8.455,,,,
86.2,81.1,8.454,,,,
86.216667,81.64,8.455,,,,
86.233333,81.46,8.454,,,,
86.25,80.96,8.452,,,,
86.266667,81.08,8.455,,,,
86.283333,80.98,8.455,,,,
86.3,80.98,8.454,,,,
86.316667,81.13,8.453,,,,
86.333333,81.47,8.456,,,,
86.35,80.96,8.455,,,,
86.366667,81.28,8.454,,,,
86.383333,81.5,8.453,,,,
86.4,80.95,8.453,,,,
86.416667,81.06,8.456,,,,
86.433333,80.99,8.455,,,,
86.45,80.95,8.454,,,,
86.466667,80.84,8.452,,,,
86.483333,81.06,8.454,,,,
